-0.28144,0.51468,0.033086,0.12979,-0.12155,0.1858,-0.076597,-0.15692,0.40703,-0.16147,0.63833,1
0.3984,-0.061512,0.11801,-0.099312,0.10461,-0.27022,-0.37339,-0.59368,-0.46674,-0.24924,0.094021,1
-0.049615,0.27404,-0.4473,-0.042984,0.2814,0.24854,-0.40131,0.50938,0.18728,0.18034,0.38267,1
0.040044,-0.083162,-0.29746,-0.075447,0.13183,-0.099314,0.28174,1.0079,-0.11206,-0.14953,0.15063,1
-0.052074,0.093445,0.38044,0.19596,-0.77356,-0.15421,-0.095154,-0.056302,-0.3584,-0.48938,-0.007178,1
-0.24114,-0.030994,0.26828,-0.25255,0.58817,0.14619,-0.43059,-0.031093,-0.53425,0.092969,-0.3784,1
-0.0077935,-0.15976,0.56489,0.19336,0.10075,0.16484,0.36261,0.12302,-0.12546,-0.11602,-0.73803,1
-0.48488,0.33877,-0.056368,-0.33754,0.12601,0.31618,-0.061742,0.34973,-0.2233,-0.20091,0.14462,1
0.39038,0.085272,-0.058461,0.18218,-0.33992,0.13119,-0.36147,-0.58304,0.22065,-0.079935,0.01733,1
-0.59158,0.13503,0.1243,0.024928,-0.14527,0.52926,0.41707,-0.089276,-0.20998,0.27849,0.010847,1
0.0084453,-0.24811,0.31526,-0.30844,0.16836,-0.53827,-0.2446,0.35548,-0.40361,0.23142,0.17637,1
-0.045937,0.19857,-0.36155,0.22667,-0.15676,0.43104,0.13624,0.24642,-0.11713,0.14651,-0.53803,1
-0.24408,-0.45498,0.6021,0.053455,0.01079,-0.093534,0.21307,0.45483,0.67812,0.1839,0.17996,1
-0.10785,-0.24108,0.021178,0.41661,-0.2431,0.38048,0.024093,-0.098612,0.34813,0.50982,0.068882,1
-0.1414,-0.031773,0.27542,-0.35075,0.23117,-0.26369,0.56235,-0.246,0.29774,0.2518,0.11025,1
0.31007,0.61659,0.23731,0.5122,0.18594,-0.073352,-0.23412,-0.094522,-0.42072,0.18043,0.22266,1
0.20317,0.54015,-0.25061,-0.28888,-0.57921,0.35186,0.24786,0.030732,-0.054808,-0.21881,0.14015,1
0.39768,-0.36677,0.55879,-0.37455,0.038195,-0.017946,-0.11724,0.095469,-0.31918,-0.3293,-0.35836,1
0.04005,0.021383,0.38723,0.71261,-0.0070061,-0.18279,-0.19569,0.81353,-0.10435,0.20634,0.022541,1
0.57817,-0.1753,-0.085502,0.51712,-0.081557,-0.3282,-0.073663,-0.22869,0.094773,0.1234,-0.41569,1
-0.067162,-0.14719,-0.081081,0.0043294,-0.21339,0.11858,-0.42217,-0.21932,0.58514,0.49118,0.046109,1
-0.14712,0.014507,0.2337,-0.12247,0.84965,-0.41475,-0.14211,-0.20542,-0.011168,0.33235,0.17804,1
0.034891,0.037158,-0.044242,0.59773,0.054346,0.51829,0.099484,0.090678,-0.424,-0.31834,-0.014591,1
-0.58035,-0.29667,0.080057,-0.29263,0.30151,-0.64718,-0.0095009,-0.26821,-0.0025813,-0.093765,0.047281,1
-0.2396,0.14693,-0.67686,-0.21835,0.27922,-0.040444,0.36602,0.04271,-0.15488,0.26329,0.72659,1
0.75845,-0.28419,-0.17059,0.28532,0.4026,-0.2189,0.11224,-0.39036,-0.15037,0.088332,-0.27311,1
-0.36774,0.2904,0.20446,0.19973,0.45144,0.64771,-0.0018138,0.0022018,-0.24693,-0.11209,0.57156,1
0.31387,0.32865,0.46184,-0.1693,-0.37843,-0.4219,-0.026395,-0.26173,0.44178,-0.11376,-0.16046,1
-0.66653,0.21484,0.46103,-0.008595,0.32517,-0.158,-0.3145,-0.16338,-0.35572,-0.083442,0.4429,1
0.16679,-0.55965,-0.33756,0.42366,0.040548,-0.10927,0.11868,0.31062,-0.54529,-0.13413,-0.4417,1
0.087815,0.38814,-0.44165,-0.44751,0.046757,0.066189,-0.1486,-0.25287,-0.11382,-0.23743,0.63539,1
-0.11627,0.0071441,-0.35807,-0.0020201,-0.27333,-0.39811,0.09968,0.34112,0.18889,0.28636,0.45582,1
-0.24575,0.48179,0.40876,-0.15306,-0.20985,-0.271,0.37648,0.039832,0.11502,-0.213,-0.13371,1
-0.25808,0.49434,0.11141,-0.091581,-0.31108,0.23506,0.32604,0.043972,0.43002,-0.060516,-0.14222,1
-0.043702,0.18977,-0.26703,-0.20478,-0.26276,-0.094293,-0.64205,-0.070735,0.52582,0.0044533,-0.072679,1
0.17303,-0.088845,-0.32943,-0.22585,-0.33897,0.22817,0.60292,0.57937,-0.19927,-0.088261,0.031411,1
-0.39995,-0.15884,-0.18102,0.34807,-0.39424,-0.4401,0.27073,-0.17688,-0.32615,0.24583,-0.37066,1
-0.15988,-0.021249,-0.10716,-0.058488,0.22753,-0.43417,0.56342,-0.0066621,-0.59213,0.32698,0.021394,1
0.093631,-0.099941,0.24919,-0.068276,0.53362,0.1277,-0.1741,0.54039,0.37662,-0.023515,-0.15697,1
-0.45556,-0.4087,0.21348,0.20422,0.25005,0.41678,-0.25489,0.37447,-0.068753,0.20091,0.069422,1
0.094969,-0.088176,0.0087614,-0.07521,-0.65752,-0.095041,-0.038819,-0.13972,0.4163,0.53727,-0.13263,1
0.26543,0.099955,-0.22912,0.066989,0.47944,-0.34019,0.44441,-0.29146,-0.20804,-0.17329,-0.27097,1
-0.32621,-0.40671,-0.24696,-0.050794,0.13879,0.024852,-0.27209,0.33086,-0.26885,-0.67712,0.10142,1
-0.20633,-0.56448,-0.35487,0.12834,0.34919,-0.030155,-0.50905,-0.19149,-0.35763,-0.11138,-0.45118,1
0.26457,-0.43632,-0.16495,0.40022,0.27606,-0.29062,-0.10929,-0.029318,-0.017078,0.44353,-0.55863,1
0.24936,0.68081,0.050711,-0.24782,-0.25823,-0.08759,-0.039276,0.29878,0.38177,-0.5372,-0.058745,1
0.0039709,0.17766,-0.1457,-0.54541,0.17069,-0.042255,-0.70968,-0.18707,0.10092,0.16007,-0.25107,1
-0.49577,0.37842,-0.54845,-0.059909,-0.11451,-0.25326,0.1705,-0.4558,0.44866,0.040658,-0.035973,1
-0.34131,0.083457,0.44114,-0.71569,0.014751,0.15568,-0.22403,0.23988,0.17733,-0.03723,-0.024762,1
-0.046788,0.02461,-0.14356,0.39849,-0.34004,0.3203,0.31809,-0.68296,0.18833,-0.3118,-0.2485,1
0.39271,-0.022044,-0.040083,-0.21535,-0.30324,-0.28287,-0.22667,0.07557,-0.26474,0.42617,-0.40356,1
0.10266,-0.23128,0.58256,0.071018,-0.32573,0.36857,-0.073223,-0.20519,-0.18194,-0.41426,-0.041112,1
0.13086,-0.23809,-0.38466,0.15567,-0.11204,0.47072,-0.22458,-0.16692,0.61071,-0.15434,-0.27047,1
0.41375,-0.045118,0.18331,-0.19014,0.54733,-0.33519,-0.25335,0.12399,0.27639,0.11074,0.18511,1
0.10706,-0.30579,-0.073468,-0.066879,0.66183,0.04403,-0.62227,0.51539,0.20744,-0.10573,0.013967,1
-0.55021,0.02296,-0.1702,-0.036928,0.31507,0.21898,0.7061,0.18535,-0.12746,0.039847,0.18457,1
-0.42116,0.11303,-0.097123,-0.28674,-0.30871,0.059533,0.28822,-0.51982,0.059091,-0.51596,-0.36178,1
-0.6233,-0.13896,0.33178,-0.20901,0.23991,0.32087,-0.27986,0.16286,-0.058096,0.36561,0.033457,1
-0.11432,0.38849,0.025636,0.47559,-0.033628,-0.13666,0.37403,0.28522,-0.39069,-0.26062,-0.43109,1
0.29274,0.49239,0.23298,-0.42148,-0.15807,0.50699,-0.046042,-0.14962,-0.19441,0.31193,0.027763,1
-0.46963,-0.62607,0.22191,0.35594,-0.27226,-0.22938,-0.034174,0.27989,0.12483,-0.35625,0.34692,1
0.35875,-0.45478,-0.16463,0.043604,-0.21934,0.37962,-0.20295,0.053555,0.10754,-0.081288,0.54435,1
-0.22637,0.053398,-0.49616,-0.30852,0.3724,0.065088,0.23537,-0.0057443,-0.51903,0.14813,-0.22309,1
-0.44918,-0.028742,0.15146,0.46719,-0.060721,0.11568,0.0073182,0.022304,0.04712,0.60453,0.23456,1
-0.63996,-0.51485,-0.17928,0.34815,-0.54385,0.45632,0.069671,-0.20187,-0.23956,-0.095594,0.25361,1
-0.47835,-0.54252,0.089929,-0.15911,0.28745,-0.16679,0.14511,0.23181,0.10406,-0.46229,0.0080374,1
0.37196,-0.51973,-0.50142,-0.36387,0.19399,-0.16175,0.080725,-0.3205,0.11882,-0.18847,-0.052299,1
-0.29629,-0.11429,-0.35861,-0.59458,0.057297,-0.21026,-0.49026,-0.25801,-0.4078,0.31931,-0.066958,1
0.37923,0.023211,-0.14373,0.078086,0.089922,0.80904,-0.22154,-0.12853,0.2955,0.22439,-0.19276,1
0.67648,-0.2283,0.071876,0.19062,0.14682,-0.043647,-0.12995,-0.33223,-0.34817,-0.23026,0.034388,1
-0.030902,0.29446,-0.64374,0.17419,0.3828,-0.2939,-0.30952,-0.16707,-0.30161,-0.27837,0.12775,1
0.29598,0.26839,0.0021138,0.49119,-0.099814,-0.38819,-0.11171,0.43082,0.43958,0.42699,0.009471,1
-0.49714,0.61719,-0.12312,-0.3133,0.15149,0.17048,0.25422,-0.061775,-0.20599,-0.42425,-0.16372,1
-0.26895,0.29186,-0.091679,0.60357,-0.075636,-0.31342,-0.43689,0.2896,-0.0064562,-0.079335,0.41097,1
-0.12733,-0.18918,0.24712,-0.38917,0.12185,0.69824,0.49084,0.069095,-0.15455,-0.037143,0.26337,1
0.42147,0.55194,-0.40821,-0.27541,0.28719,0.079536,0.098525,-0.20934,-0.1364,0.41228,-0.031774,1
0.36746,-0.30106,0.29,-0.33619,0.31868,0.027681,-0.22109,-0.2525,-0.25379,0.49964,0.23208,1
-0.4199,0.21973,0.038412,-0.36832,-0.16949,-0.64083,0.08108,0.1921,-0.086375,-0.11878,-0.095666,1
-0.21311,0.10455,-0.069937,0.084853,-0.59995,-0.47903,-0.24406,0.39735,-0.051765,-0.50117,-0.053758,1
0.22849,-0.13184,0.66163,0.17537,0.12556,0.35116,-0.16701,0.2953,0.33742,-0.25556,0.19141,1
-0.31536,0.54794,-0.039195,-0.21451,0.3478,-0.21979,0.087507,-0.39697,0.10456,-0.34318,0.15108,1
-0.0096404,-0.20504,0.21252,0.16491,0.56401,-0.34936,0.22766,0.45983,-0.14308,-0.41901,-0.14828,1
0.048957,-0.4049,0.14984,0.6491,-0.027799,0.12686,0.40428,0.010775,0.064596,0.3054,-0.42939,1
-0.22019,-0.04367,0.17795,0.42583,-0.54744,-0.207,0.23214,0.3091,0.10537,0.43575,-0.28375,1
-0.0036221,0.31241,0.82128,0.34369,0.15325,-0.041919,-0.19809,-0.10831,-0.24383,0.096006,0.21145,1
-0.39411,0.17551,0.63708,-0.28066,-0.45439,-0.036969,-0.088762,-0.19573,0.26905,-0.064074,0.31555,1
-0.30015,-0.44481,-0.23361,0.51192,0.16175,-0.2195,-0.50592,-0.35023,-0.06464,-0.1298,-0.13796,1
0.25376,0.030115,-0.54164,-0.28456,0.56889,0.43327,0.035491,0.1318,-0.10325,-0.4972,-0.17934,1
0.2711,0.0023981,-0.099593,-0.58372,0.22889,0.11573,0.36629,0.42285,-0.42388,0.18917,0.24688,1
0.48188,0.25432,0.34249,-0.29306,0.20845,-0.16542,-0.17498,0.47366,-0.22691,-0.10295,0.38667,1
0.26208,-0.44218,0.37069,0.231,0.09354,-0.11185,0.37558,0.65266,0.13258,0.2803,-0.12621,1
0.11386,-0.35435,-0.12464,-0.31311,-0.059314,0.17472,0.72746,0.28333,-0.18515,0.1772,-0.29592,1
0.22302,-0.25168,-0.53658,0.29079,-0.53152,0.45536,0.23465,-0.21268,-0.48003,-0.22227,0.20942,1
0.015578,-0.26363,0.20689,0.045777,0.16828,-0.41794,-0.19397,0.36455,-0.39033,0.65529,0.10645,1
0.7388,0.17567,0.12945,-0.16939,0.14502,0.19503,0.58354,0.37274,0.076711,-0.0093382,-0.1478,1
0.36305,-0.27143,0.045664,-0.012612,0.096099,0.61263,-0.045161,0.31957,0.51353,-0.33116,-0.030721,1
-0.1817,0.24834,-0.31178,-0.54808,0.30013,-0.13632,-0.16766,0.26106,-0.30305,-0.01376,-0.47887,1
0.059408,-0.36837,0.20306,0.086294,0.028235,-0.14066,0.374,0.44083,-0.39005,0.25489,0.070149,1
0.52669,0.40744,-0.36123,-0.031411,0.127,0.36796,0.4876,0.2655,-0.090738,-0.37144,-0.067048,1
0.39518,-0.16213,-0.38738,0.25709,0.21621,-0.034484,-0.01859,-0.11096,0.40153,-0.006724,0.48268,1
0.22727,0.084688,0.3271,-0.45171,0.0086679,0.49094,0.0048823,0.0089071,-0.43716,0.30571,-0.49231,1
0.36783,0.24263,0.45416,0.016274,0.05625,0.12626,-0.079085,0.16835,0.16315,0.72878,0.16415,1
0.11859,-0.71261,-0.17675,0.19206,0.18171,0.46933,0.018632,0.19614,-0.004733,-0.088106,-0.48985,1
-0.57028,-0.15292,-0.36614,0.069512,0.28589,-0.54091,-0.27967,0.39103,0.038959,-0.18062,-0.0055855,1
-0.41777,0.17233,-0.30417,-0.18997,0.23094,-0.12535,0.17164,-0.12556,0.53825,0.3327,0.047093,1
-0.14677,-0.41951,0.021817,-0.13688,0.51684,0.11085,-0.12777,-0.52373,-0.40233,-0.22541,0.32585,1
0.18733,-0.30911,0.079565,-0.046898,0.26549,-0.39938,-0.64232,0.35861,-0.19658,-0.1546,-0.26176,1
-0.36033,-0.29148,0.41162,-0.23031,0.017683,0.28992,-0.59381,-0.48076,-0.22459,0.21739,0.40744,1
-0.14808,-0.4732,-0.38224,0.13505,0.17265,0.10337,-0.12256,-0.52683,0.28941,0.4578,0.33583,1
-0.20969,5.0302e-05,-0.073443,-0.2321,0.030848,-0.24613,-0.66914,0.20545,0.16387,0.53717,-0.23054,1
-0.15781,-0.33119,0.18841,0.29781,0.37152,-0.32568,-0.63629,-0.13274,-0.27948,-0.12997,-0.15697,1
-0.18922,0.18865,-0.085062,0.15881,0.044898,-0.18529,0.42194,0.38982,-0.49969,-0.26992,-0.10129,1
0.40869,-0.28542,-0.34925,0.17494,0.097492,-0.055865,-0.31028,0.32256,-0.41072,0.17273,-0.26278,1
0.049281,-0.087338,-0.60018,0.20769,0.26135,0.021513,-0.42952,0.084697,-0.13657,-0.085507,-0.44003,1
-0.55552,-0.13866,0.33902,-0.24288,-0.032866,-0.48045,-0.089366,0.18859,0.49606,-0.39307,0.026908,1
0.21796,-0.34125,-0.20399,-0.27931,-0.16017,-0.33522,0.021139,0.093801,-0.058298,0.61012,0.52725,1
0.12643,-0.10259,0.23861,0.41504,0.17259,-0.07283,-0.26584,-0.61346,0.31811,-0.091704,-0.04313,1
-0.25149,-0.47072,0.34415,-0.48804,-0.29137,-0.023592,-0.26935,-0.2355,-0.19448,0.13723,-0.16576,1
-0.40935,0.21975,0.21967,0.4523,0.28024,-0.16514,0.22879,0.44454,0.061273,-0.26794,0.30748,1
-0.089965,-0.097993,0.25933,0.21427,-0.0068198,0.76355,0.053484,-0.17386,0.084831,0.39082,-0.54777,1
-0.18349,0.15463,0.31872,0.02786,0.30502,0.12973,0.1326,-0.40372,0.22462,-0.19264,0.81393,1
0.23979,-0.22648,-0.41686,-0.20859,-0.81968,-0.27102,-0.25173,-0.037104,0.014778,0.13797,-0.027551,1
-0.22541,-0.24201,0.34116,0.29718,0.36504,-0.18933,0.10432,0.47476,0.17309,-0.41001,-0.18375,1
-0.1759,-0.015607,-0.60679,-0.024328,-0.31071,0.1753,-0.55169,0.12039,-0.031529,-0.063712,-0.038262,1
0.23958,-0.13977,-0.21466,-0.81464,0.013482,-0.080627,0.26472,-0.36607,-0.44669,-0.20062,0.10279,1
0.60829,-0.15168,0.06135,0.22864,0.071078,-0.090637,0.10924,0.37691,-0.30152,-0.34176,-0.26552,1
-0.30951,-0.18725,0.23829,-0.7352,-0.30973,0.29348,-0.41867,0.10215,-0.035196,0.2302,0.1121,1
0.32466,0.35828,-0.049004,0.3435,0.070093,0.15046,-0.26284,0.62187,-0.090308,0.21184,-0.32243,1
0.26688,-0.54104,0.036894,0.22595,0.20716,0.31402,0.085852,0.33739,0.026257,-0.42151,-0.35357,1
0.22653,-0.13793,-0.079357,-0.13285,0.070525,0.31429,-0.70471,0.080144,0.69073,-0.19057,-0.10656,1
0.36547,-0.38161,0.31958,0.5073,0.092995,-0.13842,-0.1522,-0.17899,-0.0014996,-0.47073,-0.44381,1
0.28265,-0.044608,0.27301,-0.11387,0.6457,0.080638,0.017541,-0.066335,0.57126,-0.17123,0.08292,1
-0.61864,-0.14119,0.2378,0.45555,0.50166,-0.023114,0.14125,0.12672,-0.10923,0.21239,-0.16978,1
-0.01385,-0.4087,-0.44707,0.37163,-0.12352,0.12252,-0.59915,-0.25403,0.2966,-0.16884,-0.28896,1
-0.50962,0.15981,0.22905,0.27027,0.31326,0.1085,0.39382,0.016357,0.082049,-0.014959,0.53166,1
-0.037105,0.04431,-0.13024,-0.25814,0.39753,-0.3832,0.35416,-0.28684,0.0069191,0.70519,0.44117,1
0.13569,-0.19353,-0.25055,-0.37558,0.046585,0.54674,-0.1922,-0.052278,-0.59879,-0.24315,-0.062696,1
-0.25776,0.35737,-0.2532,-0.3442,0.32696,0.081652,0.25137,-0.84153,0.31609,-0.11444,-0.0090398,1
-0.1871,-0.22894,-0.43303,-0.11398,-0.12194,-0.20482,-0.22325,0.51022,0.019894,-0.39361,-0.3014,1
0.065624,-0.1451,-0.22027,-0.38829,-0.18016,0.30427,0.28062,0.3115,0.1147,-0.61654,-0.41575,1
0.0029016,0.63529,0.014683,0.23828,0.38714,-0.14536,-0.25469,-0.20675,-0.2751,-0.093851,-0.39254,1
-0.12762,-0.40482,-0.30694,0.17952,0.69486,0.11946,-0.0022838,-0.26529,0.33031,0.28423,-0.16121,1
-0.26904,-0.15683,-0.45043,0.22145,-0.42111,0.46696,-0.055456,0.3701,-0.12352,-0.23837,0.29967,1
0.54282,0.13132,-0.15995,-0.004171,-0.050452,0.156,-0.023323,0.068238,0.54217,-0.63853,-0.19868,1
-0.59034,-0.23495,-0.078924,-0.10091,-0.060863,-0.31594,0.30432,-0.3345,-0.18231,0.44802,0.47946,1
0.62662,-0.32269,-0.043443,-0.23119,0.51919,-0.12136,0.094239,-0.22708,-0.12576,0.15124,0.030068,1
0.15343,-0.2318,-0.341,-0.22861,0.2608,0.51162,-0.1176,0.43946,0.17857,-0.33826,0.34379,1
-0.10585,0.19205,0.37102,-0.556,-0.083633,-0.62886,-0.24568,0.22295,0.44219,0.24464,-0.019933,1
0.48367,-0.29183,-0.5571,-0.11669,-0.33911,0.093328,0.074099,-0.14394,0.36701,0.36881,-0.24849,1
-0.11363,-0.4901,0.194,-0.05608,0.14687,-0.30073,-0.16602,-0.053942,0.25921,-0.5823,-0.3306,1
0.19105,-0.23765,0.11835,0.39576,-0.10839,0.27943,-0.18967,-0.71691,0.24332,0.038872,-0.085298,1
0.37985,0.26793,0.46684,-0.042158,0.074734,0.20779,-0.6109,0.034051,0.2123,-0.061501,-0.43422,1
0.2751,-0.3712,-0.33043,-0.35321,0.33922,0.28855,-0.25989,0.12586,0.47458,-0.085713,0.06053,1
-0.039046,-0.25162,0.012655,-0.10674,0.24428,-0.60601,-0.4237,0.17452,0.13745,0.56642,-0.29483,1
0.58188,-0.14744,0.51301,0.23864,-0.50929,0.013926,0.074039,-0.1172,-0.073468,0.54168,-0.22282,1
0.039483,0.60196,0.013044,-0.22442,0.36493,0.16023,0.11602,-0.20852,0.28247,0.52735,0.44509,1
0.39491,0.13955,0.34775,0.21995,-0.050833,-0.44925,-0.14438,0.00040496,-0.13926,-0.43075,-0.24288,1
-0.17409,-0.083887,0.35197,0.12937,-0.20874,-0.084116,0.35508,0.58614,0.21308,0.26378,-0.16551,1
0.40919,-0.51604,-0.1744,0.30677,-0.42536,-0.32148,0.18567,0.07927,0.35994,0.26854,-0.22481,1
0.043632,0.058906,0.1352,-0.67545,-0.10993,0.029136,-0.10059,-0.13232,0.41819,0.55463,0.10836,1
-0.68892,-0.36405,-0.11555,0.15987,0.050351,-0.064762,0.065441,0.3858,-0.24279,0.46501,-0.40976,1
-0.48232,-0.12322,-0.42389,-0.17321,-0.39199,-0.081514,-0.018994,-0.21007,-0.017394,-0.43861,0.18062,1
0.37011,0.50491,0.40176,0.005969,-0.49811,0.028939,-0.078562,-0.038669,0.13482,0.014416,-0.28413,1
-0.49255,-0.28845,0.056013,-0.20688,-0.097416,0.43668,-0.15425,-0.24514,0.54267,0.19845,0.38696,1
-0.015325,-0.073721,0.32515,0.26712,-0.41016,-0.53833,0.17121,-0.14839,0.50625,-0.068083,0.1904,1
-0.067161,0.23165,0.2606,0.070355,0.25518,-0.40188,0.32917,0.52627,0.11241,-0.3221,-0.19577,1
-0.01088,-0.47788,0.43129,-0.3459,0.16646,0.6179,0.048649,-0.1085,0.11226,0.0025597,-0.38315,1
-0.18712,0.48456,-0.12187,0.22676,-0.11976,-0.54577,-0.4484,-0.22961,0.42554,0.21227,0.19566,1
-0.14191,0.22735,0.37551,-0.39794,-0.14229,0.19344,-0.019491,-0.21859,-0.097165,-0.69008,0.024999,1
-0.042047,-0.10557,0.57787,0.42178,-0.010376,-0.31964,0.43631,-0.17034,-0.50482,0.35356,-0.29885,1
-0.18109,-0.0072108,0.51531,0.14138,-0.4398,0.14781,-0.19902,0.55774,-0.27197,0.23836,0.029904,1
-0.42512,0.075664,0.073123,-0.39223,-0.052607,-0.27532,-0.11651,-0.46735,-0.25345,-0.58903,-0.11438,1
-0.16731,-0.14215,-0.43804,0.54159,-0.23007,-0.073002,-0.39111,0.057658,-0.36811,0.10043,0.30073,1
0.14284,-0.27589,-0.24898,0.08119,-0.36289,-0.43819,0.1483,-0.28492,-0.4471,0.012891,-0.095616,1
-0.34249,-0.046,-0.077034,0.10809,0.5021,0.052704,0.1291,0.45866,-0.044087,0.5143,-0.34804,1
0.088066,0.17907,0.3652,-0.23047,0.12214,0.67526,0.29378,-0.047969,-0.20689,-0.025944,-0.53896,1
-0.13117,0.4392,0.1647,-0.052463,-0.1616,-0.32363,-0.65212,0.19492,-0.46921,0.13933,-0.058295,1
-0.090505,-0.21978,0.32289,-0.48183,0.02359,0.30352,0.65339,0.21929,-0.21016,-0.22119,-0.10922,1
0.17838,-0.0083894,-0.12164,0.17435,-0.064363,-0.21733,0.29577,-0.51479,-0.54915,-0.59193,-0.17327,1
0.62704,-0.24218,-0.50586,-0.072604,-0.0079137,0.35137,0.2995,-0.31142,-0.1765,-0.27236,-0.015674,1
-0.15479,-0.22543,0.35369,-0.3418,0.019187,-0.35115,-0.36814,-0.084429,-0.18574,0.38534,0.46701,1
-0.29403,0.32113,-0.33689,-0.2136,-0.0085311,0.27599,0.036478,0.1746,0.11355,-0.75411,0.4483,1
-0.34317,-0.10874,0.74881,-0.028459,-0.19483,0.048437,-0.2379,-0.22641,-0.39191,-0.31065,0.33858,1
-0.10216,0.64072,-0.41912,-0.18869,0.11658,0.42341,0.086938,0.32975,0.02147,-0.26431,0.17986,1
0.1011,0.27348,0.17661,-0.73005,-0.32564,-0.33365,0.2156,0.35293,0.037969,0.28984,-0.18006,1
-0.35842,0.14214,-0.14825,0.19144,-0.019473,-0.73745,-0.039276,-0.10725,-0.046567,0.15107,-0.074469,1
0.4829,0.34567,-0.059171,-0.037451,0.091626,0.61808,-0.073469,-0.12303,0.10446,0.56279,0.10567,1
-0.17843,0.20108,-0.5754,-0.10513,-0.13274,-0.011904,0.4209,0.42676,-0.37917,-0.22774,0.31172,1
0.34914,-0.33875,-0.57696,-0.18992,-0.04092,-0.17484,-0.006972,-0.68243,-0.13194,0.094394,0.22993,1
-0.1381,-0.025727,-0.011869,0.02629,-0.31053,0.21306,0.56556,0.1237,-0.36679,0.36761,-0.19041,1
-0.52415,-0.11493,-0.30048,-0.054246,0.040193,-0.14584,0.74023,0.091898,0.26003,-0.272,-0.097741,1
-0.71851,-0.38185,0.23385,-0.040561,0.0313,-0.029707,0.038566,-0.11339,0.068737,0.12345,0.49931,1
0.029969,-0.20159,-0.18913,-0.56338,0.38758,-0.25191,-0.3104,0.26124,-0.13402,-0.33103,0.60638,1
-0.27068,0.33577,0.15506,0.2328,0.51262,-0.30591,-0.11943,0.078657,0.16319,0.047808,0.50331,1
-0.026819,0.020506,-0.1553,-0.25777,0.56092,-0.44572,0.11176,0.33788,-0.37346,-0.10351,-0.29597,1
0.34176,0.53936,0.13098,-0.10402,0.32635,-0.23293,0.29217,-0.31175,0.053846,0.36967,0.25925,1
0.31099,-0.010904,0.30376,0.23446,0.058381,0.18163,-0.01557,-0.17002,0.43917,-0.2572,-0.71707,1
0.35308,-0.3086,0.2001,-0.30997,-0.3897,0.27309,0.1698,-0.063146,-0.48574,0.36544,0.22791,1
-0.10126,0.41329,-0.13329,-0.02052,0.033823,0.39701,0.58336,0.23022,-0.20827,0.28596,-0.27302,1
-0.10107,0.41514,-0.038504,-0.22295,0.29707,-0.1607,0.47724,0.3262,0.17103,-0.44237,-0.015639,1
0.13154,-0.088307,-0.048898,0.3622,-0.39132,0.005142,-0.30109,0.3376,-0.48892,-0.50158,-0.21396,1
-0.28712,0.094196,0.052572,0.0033401,0.063177,0.68224,-0.27333,-0.061261,-0.14919,0.18772,-0.20089,1
-0.29364,-0.32622,0.30285,-0.65341,-0.20349,-0.12033,-0.099212,0.27841,0.04996,-0.18248,-0.21828,1
-0.02654,-0.10669,-0.47486,-0.039792,0.31177,0.43885,-0.19664,-0.52702,0.28666,0.13667,-0.29785,1
